Year,States,State_Case_Count,State_Population,State_Incidence,Sex,Sex_Incidence,Sex_Cases,State_Sex_Cases,State_Sex_Population,State_Sex_Incidence,Age_Category,Age_Population,Age_Incidence,Age_Case_Count,State_Sex_Age_CaseCount,State_Sex_Age_Population,State_Sex_Age_Incidence
2016,New Hampshire,103,1334795,7.72,Female,5.04,6490,41.11131611,677674.5093,6.066528333,1-4 years,12301119,13.06,1607,4.065342748,32859.41167,12.37192798
2016,New Hampshire,103,1334795,7.72,Female,5.04,6490,41.11131611,677674.5093,6.066528333,5-14 years,31642189,6.04,1911,4.834393274,84524.31965,5.719529354
2016,New Hampshire,103,1334795,7.72,Female,5.04,6490,41.11131611,677674.5093,6.066528333,15-24 years,33918142,5.54,1880,4.755970358,90603.9679,5.249185514
2016,New Hampshire,103,1334795,7.72,Female,5.04,6490,41.11131611,677674.5093,6.066528333,25-39 years,51193436,6.76,3461,8.755539048,136750.6638,6.402556892
2016,New Hampshire,103,1334795,7.72,Female,5.04,6490,41.11131611,677674.5093,6.066528333,40-64 years,82019887,6.46,5297,13.40019946,219095.9401,6.116133167
2016,New Hampshire,103,1334795,7.72,Female,5.04,6490,41.11131611,677674.5093,6.066528333,65+ years,39558446,5.03,1991,5.036774991,105670.6518,4.766484267
2016,New Jersey,466,8944469,5.21,Male,7.82,9770,280.001226,4403371.033,6.358792477,<1 year,3058322,3.4,104,1.791897576,53083.86102,3.37559767
2016,New Jersey,466,8944469,5.21,Male,7.82,9770,280.001226,4403371.033,6.358792477,1-4 years,12301119,13.06,1607,27.6882635,213512.7993,12.96796426
2016,New Jersey,466,8944469,5.21,Male,7.82,9770,280.001226,4403371.033,6.358792477,5-14 years,31642189,6.04,1911,32.92611795,549219.3312,5.9950763
2016,New Jersey,466,8944469,5.21,Male,7.82,9770,280.001226,4403371.033,6.358792477,15-24 years,33918142,5.54,1880,32.39199464,588723.4686,5.502072937
2016,New Jersey,466,8944469,5.21,Male,7.82,9770,280.001226,4403371.033,6.358792477,25-39 years,51193436,6.76,3461,59.63228375,888573.9441,6.711009719
2016,New Jersey,466,8944469,5.21,Male,7.82,9770,280.001226,4403371.033,6.358792477,40-64 years,82019887,6.46,5297,91.26616787,1423634.36,6.410787099
2016,New Jersey,466,8944469,5.21,Male,7.82,9770,280.001226,4403371.033,6.358792477,65+ years,39558446,5.03,1991,34.30450071,686623.2691,4.99611683
2016,New Jersey,466,8944469,5.21,Female,5.04,6490,185.99877,4541100.799,4.095896088,<1 year,3058322,3.4,104,1.190318878,54744.23161,2.174327491
2016,New Jersey,466,8944469,5.21,Female,5.04,6490,185.99877,4541100.799,4.095896088,1-4 years,12301119,13.06,1607,18.39271573,220191.1073,8.353069277
2016,New Jersey,466,8944469,5.21,Female,5.04,6490,185.99877,4541100.799,4.095896088,5-14 years,31642189,6.04,1911,21.87210937,566397.9539,3.861615181
2016,New Jersey,466,8944469,5.21,Female,5.04,6490,185.99877,4541100.799,4.095896088,15-24 years,33918142,5.54,1880,21.51730279,607137.7119,3.544056375
2016,New Jersey,466,8944469,5.21,Female,5.04,6490,185.99877,4541100.799,4.095896088,25-39 years,51193436,6.76,3461,39.6124388,916366.9873,4.322770173
2016,New Jersey,466,8944469,5.21,Female,5.04,6490,185.99877,4541100.799,4.095896088,40-64 years,82019887,6.46,5297,60.62614514,1468163.16,4.129387442
2016,New Jersey,466,8944469,5.21,Female,5.04,6490,185.99877,4541100.799,4.095896088,65+ years,39558446,5.03,1991,22.78773928,708099.6474,3.218154304
2016,New Mexico,81,2081015,3.89,Male,7.82,9770,48.669741,1024485.766,4.750650779,<1 year,3058322,3.4,104,0.311467175,12350.4605,2.521907384
2016,New Mexico,81,2081015,3.89,Male,7.82,9770,48.669741,1024485.766,4.750650779,1-4 years,12301119,13.06,1607,4.812766832,49675.76477,9.688359815
2016,New Mexico,81,2081015,3.89,Male,7.82,9770,48.669741,1024485.766,4.750650779,5-14 years,31642189,6.04,1911,5.723209344,127781.0529,4.478918599
2016,New Mexico,81,2081015,3.89,Male,7.82,9770,48.669741,1024485.766,4.750650779,15-24 years,33918142,5.54,1880,5.630368167,136972.0627,4.110596025
2016,New Mexico,81,2081015,3.89,Male,7.82,9770,48.669741,1024485.766,4.750650779,25-39 years,51193436,6.76,3461,10.36526821,206735.1015,5.01379211
2016,New Mexico,81,2081015,3.89,Male,7.82,9770,48.669741,1024485.766,4.750650779,40-64 years,82019887,6.46,5297,15.8638618,331221.9493,4.789495936
2016,New Mexico,81,2081015,3.89,Male,7.82,9770,48.669741,1024485.766,4.750650779,65+ years,39558446,5.03,1991,5.962799479,159749.3739,3.732596463
2016,New Mexico,81,2081015,3.89,Female,5.04,6490,32.3302583,1056529.893,3.060041983,<1 year,3058322,3.4,104,0.206900921,12736.76136,1.624439015
2016,New Mexico,81,2081015,3.89,Female,5.04,6490,32.3302583,1056529.893,3.060041983,1-4 years,12301119,13.06,1607,3.197017112,51229.53605,6.24057401
2016,New Mexico,81,2081015,3.89,Female,5.04,6490,32.3302583,1056529.893,3.060041983,5-14 years,31642189,6.04,1911,3.801804419,131777.8214,2.885010831
2016,New Mexico,81,2081015,3.89,Female,5.04,6490,32.3302583,1056529.893,3.060041983,15-24 years,33918142,5.54,1880,3.740132029,141256.31,2.647762801
2016,New Mexico,81,2081015,3.89,Female,5.04,6490,32.3302583,1056529.893,3.060041983,25-39 years,51193436,6.76,3461,6.885423911,213201.4149,3.229539502
2016,New Mexico,81,2081015,3.89,Female,5.04,6490,32.3302583,1056529.893,3.060041983,40-64 years,82019887,6.46,5297,10.53802094,341581.9941,3.085063357
2016,New Mexico,81,2081015,3.89,Female,5.04,6490,32.3302583,1056529.893,3.060041983,65+ years,39558446,5.03,1991,3.960958974,164746.0557,2.404281521
2016,New York (excluding New York City),995,11207616,8.88,Male,7.82,9770,597.856695,5517520.564,10.83560429,<1 year,3058322,3.4,104,3.826047399,66515.24312,5.752136231
2016,New York (excluding New York City),995,11207616,8.88,Male,7.82,9770,597.856695,5517520.564,10.83560429,1-4 years,12301119,13.06,1607,59.1197901,267536.2244,22.09786365
2016,New York (excluding New York City),995,11207616,8.88,Male,7.82,9770,597.856695,5517520.564,10.83560429,5-14 years,31642189,6.04,1911,70.30362096,688183.878,10.21581923
2016,New York (excluding New York City),995,11207616,8.88,Male,7.82,9770,597.856695,5517520.564,10.83560429,15-24 years,33918142,5.54,1880,69.16316452,737683.4295,9.375724295
2016,New York (excluding New York City),995,11207616,8.88,Male,7.82,9770,597.856695,5517520.564,10.83560429,25-39 years,51193436,6.76,3461,127.3264428,1113402.657,11.43579476
2016,New York (excluding New York City),995,11207616,8.88,Male,7.82,9770,597.856695,5517520.564,10.83560429,40-64 years,82019887,6.46,5297,194.8708949,1783845.104,10.92420494
2016,New York (excluding New York City),995,11207616,8.88,Male,7.82,9770,597.856695,5517520.564,10.83560429,65+ years,39558446,5.03,1991,73.24673434,860354.0285,8.513557432
2016,New York (excluding New York City),995,11207616,8.88,Female,5.04,6490,397.1432964,5690098.984,6.979549873,<1 year,3058322,3.4,104,2.541560693,68595.72391,3.705129924
2016,New York (excluding New York City),995,11207616,8.88,Female,5.04,6490,397.1432964,5690098.984,6.979549873,1-4 years,12301119,13.06,1607,39.27200033,275904.2909,14.23392155
2016,New York (excluding New York City),995,11207616,8.88,Female,5.04,6490,397.1432964,5690098.984,6.979549873,5-14 years,31642189,6.04,1911,46.70117774,709709.0694,6.580327032
2016,New York (excluding New York City),995,11207616,8.88,Female,5.04,6490,397.1432964,5690098.984,6.979549873,15-24 years,33918142,5.54,1880,45.94359715,760756.8805,6.039195744
2016,New York (excluding New York City),995,11207616,8.88,Female,5.04,6490,397.1432964,5690098.984,6.979549873,25-39 years,51193436,6.76,3461,84.58020731,1148227.951,7.366151231
2016,New York (excluding New York City),995,11207616,8.88,Female,5.04,6490,397.1432964,5690098.984,6.979549873,40-64 years,82019887,6.46,5297,129.4485288,1839640.667,7.036620309
2016,New York (excluding New York City),995,11207616,8.88,Female,5.04,6490,397.1432964,5690098.984,6.979549873,65+ years,39558446,5.03,1991,48.65622443,887264.4019,5.483847241
2016,New York City,911,8537673,10.67,Male,7.82,9770,547.384371,4203104.956,13.02333339,<1 year,3058322,3.4,104,3.503044402,50669.59782,6.913503467
2016,New York City,911,8537673,10.67,Male,7.82,9770,547.384371,4203104.956,13.02333339,1-4 years,12301119,13.06,1607,54.12877264,203802.2002,26.55946432
2016,New York City,911,8537673,10.67,Male,7.82,9770,547.384371,4203104.956,13.02333339,5-14 years,31642189,6.04,1911,64.36844089,524240.7408,12.27841255
2016,New York City,911,8537673,10.67,Male,7.82,9770,547.384371,4203104.956,13.02333339,15-24 years,33918142,5.54,1880,63.3242642,561948.2233,11.26870085
2016,New York City,911,8537673,10.67,Male,7.82,9770,547.384371,4203104.956,13.02333339,25-39 years,51193436,6.76,3461,116.5772757,848161.4472,13.74470346
2016,New York City,911,8537673,10.67,Male,7.82,9770,547.384371,4203104.956,13.02333339,40-64 years,82019887,6.46,5297,178.4194827,1358887.222,13.12982268
2016,New York City,911,8537673,10.67,Male,7.82,9770,547.384371,4203104.956,13.02333339,65+ years,39558446,5.03,1991,67.06309044,655395.5239,10.23246086
2016,New York City,911,8537673,10.67,Female,5.04,6490,363.6156212,4334570.748,8.388734256,<1 year,3058322,3.4,104,2.326996776,52254.45447,4.453202697
2016,New York City,911,8537673,10.67,Female,5.04,6490,363.6156212,4334570.748,8.388734256,1-4 years,12301119,13.06,1607,35.95657518,210176.7776,17.10777736
2016,New York City,911,8537673,10.67,Female,5.04,6490,363.6156212,4334570.748,8.388734256,5-14 years,31642189,6.04,1911,42.75856575,540638.0768,7.908907564
2016,New York City,911,8537673,10.67,Female,5.04,6490,363.6156212,4334570.748,8.388734256,15-24 years,33918142,5.54,1880,42.06494171,579524.9836,7.258520841
2016,New York City,911,8537673,10.67,Female,5.04,6490,363.6156212,4334570.748,8.388734256,25-39 years,51193436,6.76,3461,77.4397677,874690.4579,8.853391162
2016,New York City,911,8537673,10.67,Female,5.04,6490,363.6156212,4334570.748,8.388734256,40-64 years,82019887,6.46,5297,118.5202108,1401390.845,8.457327321
2016,New York City,911,8537673,10.67,Female,5.04,6490,363.6156212,4334570.748,8.388734256,65+ years,39558446,5.03,1991,44.54856327,675895.1528,6.59104642
2016,North Dakota,46,757952,6.07,Male,7.82,9770,27.639606,373140.5276,7.407291344,<1 year,3058322,3.4,104,0.176882593,4498.312715,3.932198683
2016,North Dakota,46,757952,6.07,Male,7.82,9770,27.639606,373140.5276,7.407291344,1-4 years,12301119,13.06,1607,2.733176226,18093.01964,15.10624694
2016,North Dakota,46,757952,6.07,Male,7.82,9770,27.639606,373140.5276,7.407291344,5-14 years,31642189,6.04,1911,3.250217652,46540.70471,6.983602145
2016,North Dakota,46,757952,6.07,Male,7.82,9770,27.639606,373140.5276,7.407291344,15-24 years,33918142,5.54,1880,3.197493033,49888.27515,6.409307645
2016,North Dakota,46,757952,6.07,Male,7.82,9770,27.639606,373140.5276,7.407291344,25-39 years,51193436,6.76,3461,5.88644861,75297.52723,7.817585553
2016,North Dakota,46,757952,6.07,Male,7.82,9770,27.639606,373140.5276,7.407291344,40-64 years,82019887,6.46,5297,9.0091067,120638.4091,7.46785934
2016,North Dakota,46,757952,6.07,Male,7.82,9770,27.639606,373140.5276,7.407291344,65+ years,39558446,5.03,1991,3.386281186,58184.27903,5.819924629
2016,North Dakota,46,757952,6.07,Female,5.04,6490,18.3603936,384811.7124,4.771266833,<1 year,3058322,3.4,104,0.117499288,4639.012091,2.532851522
2016,North Dakota,46,757952,6.07,Female,5.04,6490,18.3603936,384811.7124,4.771266833,1-4 years,12301119,13.06,1607,1.815589965,18658.93773,9.730403686
2016,North Dakota,46,757952,6.07,Female,5.04,6490,18.3603936,384811.7124,4.771266833,5-14 years,31642189,6.04,1911,2.159049423,47996.41678,4.498355436
2016,North Dakota,46,757952,6.07,Female,5.04,6490,18.3603936,384811.7124,4.771266833,15-24 years,33918142,5.54,1880,2.124025597,51448.69338,4.12843448
2016,North Dakota,46,757952,6.07,Female,5.04,6490,18.3603936,384811.7124,4.771266833,25-39 years,51193436,6.76,3461,3.91024074,77652.70255,5.035550099
2016,North Dakota,46,757952,6.07,Female,5.04,6490,18.3603936,384811.7124,4.771266833,40-64 years,82019887,6.46,5297,5.984555099,124411.7681,4.810280563
2016,North Dakota,46,757952,6.07,Female,5.04,6490,18.3603936,384811.7124,4.771266833,65+ years,39558446,5.03,1991,2.249433491,60004.1818,3.74879454
2016,Ohio,401,11614373,3.45,Male,7.82,9770,240.945261,5717767.442,4.213974483,<1 year,3058322,3.4,104,1.541954781,68929.27486,2.237010013
2016,Ohio,401,11614373,3.45,Male,7.82,9770,240.945261,5717767.442,4.213974483,1-4 years,12301119,13.06,1607,23.82616666,277245.8926,8.593875437
2016,Ohio,401,11614373,3.45,Male,7.82,9770,240.945261,5717767.442,4.213974483,5-14 years,31642189,6.04,1911,28.3334191,713160.0737,3.972939617
2016,Ohio,401,11614373,3.45,Male,7.82,9770,240.945261,5717767.442,4.213974483,15-24 years,33918142,5.54,1880,27.87379796,764456.1079,3.646226078
2016,Ohio,401,11614373,3.45,Male,7.82,9770,240.945261,5717767.442,4.213974483,25-39 years,51193436,6.76,3461,51.31447593,1153811.28,4.447388999
2016,Ohio,401,11614373,3.45,Male,7.82,9770,240.945261,5717767.442,4.213974483,40-64 years,82019887,6.46,5297,78.53590841,1848586.033,4.248431341
2016,Ohio,401,11614373,3.45,Male,7.82,9770,240.945261,5717767.442,4.213974483,65+ years,39558446,5.03,1991,29.51953816,891578.7799,3.310928751
2016,Ohio,401,11614373,3.45,Female,5.04,6490,160.0547355,5896609.235,2.714352082,<1 year,3058322,3.4,104,1.024287274,71085.26236,1.440927754
2016,Ohio,401,11614373,3.45,Female,5.04,6490,160.0547355,5896609.235,2.714352082,1-4 years,12301119,13.06,1607,15.82720817,285917.6605,5.535582567
2016,Ohio,401,11614373,3.45,Female,5.04,6490,160.0547355,5896609.235,2.714352082,5-14 years,31642189,6.04,1911,18.82127867,735466.4769,2.559094025
2016,Ohio,401,11614373,3.45,Female,5.04,6490,160.0547355,5896609.235,2.714352082,15-24 years,33918142,5.54,1880,18.51596227,788366.9616,2.348647669
2016,Ohio,401,11614373,3.45,Female,5.04,6490,160.0547355,5896609.235,2.714352082,25-39 years,51193436,6.76,3461,34.08709862,1189900.484,2.864701635
2016,Ohio,401,11614373,3.45,Female,5.04,6490,160.0547355,5896609.235,2.714352082,40-64 years,82019887,6.46,5297,52.16970858,1906406.58,2.736546816
2016,Ohio,401,11614373,3.45,Female,5.04,6490,160.0547355,5896609.235,2.714352082,65+ years,39558446,5.03,1991,19.60919196,919465.8091,2.132672228
2016,Oregon,338,4093465,8.26,Male,7.82,9770,203.091018,2015216.913,10.07787384,<1 year,3058322,3.4,104,1.299702534,24293.9997,5.349891125
2016,Oregon,338,4093465,8.26,Male,7.82,9770,203.091018,2015216.913,10.07787384,1-4 years,12301119,13.06,1607,20.08290357,97714.81918,20.55256689
2016,Oregon,338,4093465,8.26,Male,7.82,9770,203.091018,2015216.913,10.07787384,5-14 years,31642189,6.04,1911,23.88203405,251351.993,9.501430153
2016,Oregon,338,4093465,8.26,Male,7.82,9770,203.091018,2015216.913,10.07787384,15-24 years,33918142,5.54,1880,23.49462272,269431.1885,8.720082797
2016,Oregon,338,4093465,8.26,Male,7.82,9770,203.091018,2015216.913,10.07787384,25-39 years,51193436,6.76,3461,43.25260066,406658.7228,10.63609317
2016,Oregon,338,4093465,8.26,Male,7.82,9770,203.091018,2015216.913,10.07787384,40-64 years,82019887,6.46,5297,66.19734923,651530.8427,10.16027867
2016,Oregon,338,4093465,8.26,Male,7.82,9770,203.091018,2015216.913,10.07787384,65+ years,39558446,5.03,1991,24.88180523,314235.3471,7.918206996
2016,Oregon,338,4093465,8.26,Female,5.04,6490,134.9089791,2078249.383,6.49147211,<1 year,3058322,3.4,104,0.863364336,25053.87363,3.446031335
2016,Oregon,338,4093465,8.26,Female,5.04,6490,134.9089791,2078249.383,6.49147211,1-4 years,12301119,13.06,1607,13.34063931,100771.1683,13.23854782
2016,Oregon,338,4093465,8.26,Female,5.04,6490,134.9089791,2078249.383,6.49147211,5-14 years,31642189,6.04,1911,15.86431968,259213.8449,6.120166799
2016,Oregon,338,4093465,8.26,Female,5.04,6490,134.9089791,2078249.383,6.49147211,15-24 years,33918142,5.54,1880,15.60697069,277858.5262,5.616876655
2016,Oregon,338,4093465,8.26,Female,5.04,6490,134.9089791,2078249.383,6.49147211,25-39 years,51193436,6.76,3461,28.73176891,419378.2984,6.851038555
2016,Oregon,338,4093465,8.26,Female,5.04,6490,134.9089791,2078249.383,6.49147211,40-64 years,82019887,6.46,5297,43.97347008,671909.591,6.544551628
2016,Oregon,338,4093465,8.26,Female,5.04,6490,134.9089791,2078249.383,6.49147211,65+ years,39558446,5.03,1991,16.52844609,324064.0806,5.100363501
2016,Pennsylvania,606,12784227,4.74,Male,7.82,9770,364.121766,6293687.736,5.785507341,<1 year,3058322,3.4,104,2.330235903,75872.15399,3.071266309
2016,Pennsylvania,606,12784227,4.74,Male,7.82,9770,364.121766,6293687.736,5.785507341,1-4 years,12301119,13.06,1607,36.00662593,305171.3963,11.79882072
2016,Pennsylvania,606,12784227,4.74,Male,7.82,9770,364.121766,6293687.736,5.785507341,5-14 years,31642189,6.04,1911,42.81808472,784992.8936,5.454582464
2016,Pennsylvania,606,12784227,4.74,Male,7.82,9770,364.121766,6293687.736,5.785507341,15-24 years,33918142,5.54,1880,42.12349517,841455.7044,5.006026455
2016,Pennsylvania,606,12784227,4.74,Male,7.82,9770,364.121766,6293687.736,5.785507341,25-39 years,51193436,6.76,3461,77.54756213,1270028.551,6.105969983
2016,Pennsylvania,606,12784227,4.74,Male,7.82,9770,364.121766,6293687.736,5.785507341,40-64 years,82019887,6.46,5297,118.6851883,2034784.27,5.83281432
2016,Pennsylvania,606,12784227,4.74,Male,7.82,9770,364.121766,6293687.736,5.785507341,65+ years,39558446,5.03,1991,44.61057388,981382.7669,4.545685474
2016,Pennsylvania,606,12784227,4.74,Female,5.04,6490,241.8782288,6490543.312,3.726625294,<1 year,3058322,3.4,104,1.547925407,78245.30264,1.978298192
2016,Pennsylvania,606,12784227,4.74,Female,5.04,6490,241.8782288,6490543.312,3.726625294,1-4 years,12301119,13.06,1607,23.91842432,314716.6253,7.599987544
2016,Pennsylvania,606,12784227,4.74,Female,5.04,6490,241.8782288,6490543.312,3.726625294,5-14 years,31642189,6.04,1911,28.44312936,809546.1022,3.513466285
2016,Pennsylvania,606,12784227,4.74,Female,5.04,6490,241.8782288,6490543.312,3.726625294,15-24 years,33918142,5.54,1880,27.98172852,867774.9712,3.224537402
2016,Pennsylvania,606,12784227,4.74,Female,5.04,6490,241.8782288,6490543.312,3.726625294,25-39 years,51193436,6.76,3461,51.51317149,1309752.829,3.933045253
2016,Pennsylvania,606,12784227,4.74,Female,5.04,6490,241.8782288,6490543.312,3.726625294,40-64 years,82019887,6.46,5297,78.84000848,2098428.773,3.757097192
2016,Pennsylvania,606,12784227,4.74,Female,5.04,6490,241.8782288,6490543.312,3.726625294,65+ years,39558446,5.03,1991,29.63384121,1012078.708,2.928017453
2016,Rhode Island,86,1056426,8.14,Male,7.82,9770,51.674046,520079.5762,9.935796052,<1 year,3058322,3.4,104,0.330693544,6269.703765,5.274468403
2016,Rhode Island,86,1056426,8.14,Male,7.82,9770,51.674046,520079.5762,9.935796052,1-4 years,12301119,13.06,1607,5.109851204,25217.8718,20.26281696
2016,Rhode Island,86,1056426,8.14,Male,7.82,9770,51.674046,520079.5762,9.935796052,5-14 years,31642189,6.04,1911,6.076493872,64867.97384,9.367479068
2016,Rhode Island,86,1056426,8.14,Male,7.82,9770,51.674046,520079.5762,9.935796052,15-24 years,33918142,5.54,1880,5.977921757,69533.78441,8.59714714
2016,Rhode Island,86,1056426,8.14,Male,7.82,9770,51.674046,520079.5762,9.935796052,25-39 years,51193436,6.76,3461,11.00509958,104948.9486,10.48614562
2016,Rhode Island,86,1056426,8.14,Male,7.82,9770,51.674046,520079.5762,9.935796052,40-64 years,82019887,6.46,5297,16.84311253,168144.6212,10.01703914
2016,Rhode Island,86,1056426,8.14,Male,7.82,9770,51.674046,520079.5762,9.935796052,65+ years,39558446,5.03,1991,6.330873521,81096.67256,7.806576177
2016,Rhode Island,86,1056426,8.14,Female,5.04,6490,34.32595326,536346.7583,6.399955389,<1 year,3058322,3.4,104,0.219672583,6465.809163,3.397449213
2016,Rhode Island,86,1056426,8.14,Female,5.04,6490,34.32595326,536346.7583,6.399955389,1-4 years,12301119,13.06,1607,3.394363848,26006.64284,13.05191088
2016,Rhode Island,86,1056426,8.14,Female,5.04,6490,34.32595326,536346.7583,6.399955389,5-14 years,31642189,6.04,1911,4.036483704,66896.93093,6.033884737
2016,Rhode Island,86,1056426,8.14,Female,5.04,6490,34.32595326,536346.7583,6.399955389,15-24 years,33918142,5.54,1880,3.971004377,71708.6799,5.537689973
2016,Rhode Island,86,1056426,8.14,Female,5.04,6490,34.32595326,536346.7583,6.399955389,25-39 years,51193436,6.76,3461,7.310450079,108231.5687,6.754452668
2016,Rhode Island,86,1056426,8.14,Female,5.04,6490,34.32595326,536346.7583,6.399955389,40-64 years,82019887,6.46,5297,11.18851606,173403.8917,6.452286592
2016,Rhode Island,86,1056426,8.14,Female,5.04,6490,34.32595326,536346.7583,6.399955389,65+ years,39558446,5.03,1991,4.205462614,83633.23503,5.028458617
2016,South Carolina,151,4961119,3.04,Male,7.82,9770,90.730011,2442363.845,3.714844174,<1 year,3058322,3.4,104,0.580636339,29443.37462,1.972044124
2016,South Carolina,151,4961119,3.04,Male,7.82,9770,90.730011,2442363.845,3.714844174,1-4 years,12301119,13.06,1607,8.971948045,118426.5277,7.575961419
2016,South Carolina,151,4961119,3.04,Male,7.82,9770,90.730011,2442363.845,3.714844174,5-14 years,31642189,6.04,1911,10.66919273,304628.7554,3.502359032
2016,South Carolina,151,4961119,3.04,Male,7.82,9770,90.730011,2442363.845,3.714844174,15-24 years,33918142,5.54,1880,10.49611843,326540.0312,3.214343551
2016,South Carolina,151,4961119,3.04,Male,7.82,9770,90.730011,2442363.845,3.714844174,25-39 years,51193436,6.76,3461,19.32290739,492854.4195,3.92061157
2016,South Carolina,151,4961119,3.04,Male,7.82,9770,90.730011,2442363.845,3.714844174,40-64 years,82019887,6.46,5297,29.57337199,789629.8228,3.74521974
2016,South Carolina,151,4961119,3.04,Male,7.82,9770,90.730011,2442363.845,3.714844174,65+ years,39558446,5.03,1991,11.11583607,380840.9137,2.918761001
2016,South Carolina,151,4961119,3.04,Female,5.04,6490,60.2699877,2518756.726,2.39284672,<1 year,3058322,3.4,104,0.385704186,30364.31202,1.27025498
2016,South Carolina,151,4961119,3.04,Female,5.04,6490,60.2699877,2518756.726,2.39284672,1-4 years,12301119,13.06,1607,5.959871407,122130.7029,4.879912476
2016,South Carolina,151,4961119,3.04,Female,5.04,6490,60.2699877,2518756.726,2.39284672,5-14 years,31642189,6.04,1911,7.087314411,314157.0115,2.255978428
2016,South Carolina,151,4961119,3.04,Female,5.04,6490,60.2699877,2518756.726,2.39284672,15-24 years,33918142,5.54,1880,6.972344894,336753.6338,2.070458696
2016,South Carolina,151,4961119,3.04,Female,5.04,6490,60.2699877,2518756.726,2.39284672,25-39 years,51193436,6.76,3461,12.83579025,508270.0462,2.525387902
2016,South Carolina,151,4961119,3.04,Female,5.04,6490,60.2699877,2518756.726,2.39284672,40-64 years,82019887,6.46,5297,19.64495261,814328.0664,2.412412567
2016,South Carolina,151,4961119,3.04,Female,5.04,6490,60.2699877,2518756.726,2.39284672,65+ years,39558446,5.03,1991,7.384009938,392752.9532,1.880064778
2016,South Dakota,116,865454,13.4,Male,7.82,9770,69.699876,426063.8697,16.35902055,<1 year,3058322,3.4,104,0.446051757,5136.318305,8.684270143
2016,South Dakota,116,865454,13.4,Male,7.82,9770,69.699876,426063.8697,16.35902055,1-4 years,12301119,13.06,1607,6.892357438,20659.19243,33.3621823
2016,South Dakota,116,865454,13.4,Male,7.82,9770,69.699876,426063.8697,16.35902055,5-14 years,31642189,6.04,1911,8.196201036,53141.67527,15.42330195
2016,South Dakota,116,865454,13.4,Male,7.82,9770,69.699876,426063.8697,16.35902055,15-24 years,33918142,5.54,1880,8.063243301,56964.03899,14.15497118
2016,South Dakota,116,865454,13.4,Male,7.82,9770,69.699876,426063.8697,16.35902055,25-39 years,51193436,6.76,3461,14.8440878,85977.1412,17.26515629
2016,South Dakota,116,865454,13.4,Male,7.82,9770,69.699876,426063.8697,16.35902055,40-64 years,82019887,6.46,5297,22.7186169,137748.8201,16.49278511
2016,South Dakota,116,865454,13.4,Male,7.82,9770,69.699876,426063.8697,16.35902055,65+ years,39558446,5.03,1991,8.539317772,66436.68336,12.85331739
2016,South Dakota,116,865454,13.4,Female,5.04,6490,46.300123,439390.4044,10.53735415,<1 year,3058322,3.4,104,0.296302553,5296.973383,5.59380861
2016,South Dakota,116,865454,13.4,Female,5.04,6490,46.300123,439390.4044,10.53735415,1-4 years,12301119,13.06,1607,4.57844426,21305.37593,21.48961968
2016,South Dakota,116,865454,13.4,Female,5.04,6490,46.300123,439390.4044,10.53735415,5-14 years,31642189,6.04,1911,5.444559415,54803.85418,9.93462868
2016,South Dakota,116,865454,13.4,Female,5.04,6490,46.300123,439390.4044,10.53735415,15-24 years,33918142,5.54,1880,5.356238462,58745.77477,9.117657368
2016,South Dakota,116,865454,13.4,Female,5.04,6490,46.300123,439390.4044,10.53735415,25-39 years,51193436,6.76,3461,9.860607083,88666.35622,11.12102437
2016,South Dakota,116,865454,13.4,Female,5.04,6490,46.300123,439390.4044,10.53735415,40-64 years,82019887,6.46,5297,15.09148677,142057.3629,10.62351606
2016,South Dakota,116,865454,13.4,Female,5.04,6490,46.300123,439390.4044,10.53735415,65+ years,39558446,5.03,1991,5.672484456,68514.70694,8.279221658
2016,Utah,158,3051217,5.18,Male,7.82,9770,94.936038,1502117.18,6.320148604,<1 year,3058322,3.4,104,0.607553255,18108.43988,3.355083371
2016,Utah,158,3051217,5.18,Male,7.82,9770,94.936038,1502117.18,6.320148604,1-4 years,12301119,13.06,1607,9.387866166,72835.38944,12.8891549
2016,Utah,158,3051217,5.18,Male,7.82,9770,94.936038,1502117.18,6.320148604,5-14 years,31642189,6.04,1911,11.16379107,187354.5942,5.958642815
2016,Utah,158,3051217,5.18,Male,7.82,9770,94.936038,1502117.18,6.320148604,15-24 years,33918142,5.54,1880,10.98269346,200830.5977,5.468635549
2016,Utah,158,3051217,5.18,Male,7.82,9770,94.936038,1502117.18,6.320148604,25-39 years,51193436,6.76,3461,20.21867131,303118.2649,6.670225339
2016,Utah,158,3051217,5.18,Male,7.82,9770,94.936038,1502117.18,6.320148604,40-64 years,82019887,6.46,5297,30.94432301,485642.8437,6.371827242
2016,Utah,158,3051217,5.18,Male,7.82,9770,94.936038,1502117.18,6.320148604,65+ years,39558446,5.03,1991,11.63113972,234227.0504,4.965754256
2016,Utah,158,3051217,5.18,Female,5.04,6490,63.06396064,1549100.786,4.071004367,<1 year,3058322,3.4,104,0.403584512,18674.8403,2.161113593
2016,Utah,158,3051217,5.18,Female,5.04,6490,63.06396064,1549100.786,4.071004367,1-4 years,12301119,13.06,1607,6.236156836,75113.55339,8.302305716
2016,Utah,158,3051217,5.18,Female,5.04,6490,63.06396064,1549100.786,4.071004367,5-14 years,31642189,6.04,1911,7.41586541,193214.7191,3.83814724
2016,Utah,158,3051217,5.18,Female,5.04,6490,63.06396064,1549100.786,4.071004367,15-24 years,33918142,5.54,1880,7.295566181,207112.2286,3.522518314
